DEC,HEX,Alpha Tag,Mode,Description,Tag,Group,Priority,Stream List
2734,aae,Humble ISD PD 1,T,Humble Independent School District Police 1,Law Dispatch,Harris County - Schools,1,
2728,aa8,Humble PD Supv,TE,Police Supervisor,Law Talk,Harris County - Humble,1,
2732,aac,Humble PD Tac,TE,Police Tactical,Law Tac,Harris County - Humble,1,
2707,a93,Humble Police 1,T,Police 1,Law Dispatch,Harris County - Humble,1,
2714,a9a,Humble Police 2,TE,Police 2,Law Tac,Harris County - Humble,1,
2716,a9c,Humble PubWrks1,T,Public Works 1,Public Works,Harris County - Humble,1,
2718,a9e,Humble PubWrks2,T,Public Works 2,Public Works,Harris County - Humble,1,
2782,ade,Humble PubWrkSup,T,Public Works Supervisor,Public Works,Harris County - Humble,1,
2736,ab0,HumbleISD PD Car,T,Humble Independent School District Police Car-Car,Law Talk,Harris County - Schools,1,
2738,ab2,HumbleISD PD Tac,TE,Humble Independent School District Police Tactical,Law Tac,Harris County - Schools,1,
992,3E+00,Huntsv City1,D,City 1,Public Works,Walker County - Huntsville,1,
994,3E+02,Huntsv City2,D,City 2,Public Works,Walker County - Huntsville,1,
996,3E+04,Huntsv City3,D,City 3,Public Works,Walker County - Huntsville,1,
1128,468,HuntsvPD 1,D,Police 1,Law Dispatch,Walker County - Huntsville,1,
1130,46a,HuntsvPD 2,D,Police 2,Law Tac,Walker County - Huntsville,1,
1132,46c,HuntsvPD Tac,D,Police Tactical,Law Tac,Walker County - Huntsville,1,
1100,44c,HuntsvStPark,D,Huntsville State Park Police,Law Dispatch,Texas Parks and Wildlife,1,
1411,583,IAH 1 Mgmt,D,Management (Ch. 1),Public Works,Houston Airport System - Bush Intercontinental Airport,1,
1439,59f,IAH AirChina,D,Air China,Business,Houston Airport System - Bush Intercontinental Airport,1,
1441,5a1,IAH Alamo,D,Alamo/National,Business,Houston Airport System - Bush Intercontinental Airport,1,
1401,579,IAH BldgSvcs,D,Maintenance - Building Services (Housekeeping),Public Works,Houston Airport System - Bush Intercontinental Airport,1,
1419,58b,IAH Crash,D,Crash,Fire-Tac,Houston Airport System - Bush Intercontinental Airport,1,
3609,e19,IAH Electric,D,Maintenance - Electrical,Public Works,Houston Airport System - Bush Intercontinental Airport,1,
1399,577,IAH FIS,D,Federal Inspection Station (FIS),Public Works,Houston Airport System - Bush Intercontinental Airport,1,
1415,587,IAH GrdTrans,D,Ground Transportation,Public Works,Houston Airport System - Bush Intercontinental Airport,1,
3605,e15,IAH Grounds,DE,Maintenance - Airfield and Grounds,Public Works,Houston Airport System - Bush Intercontinental Airport,1,
3601,e11,IAH InfoTech,D,Information Technology,Public Works,Houston Airport System - Bush Intercontinental Airport,1,
1407,57f,IAH Ops,D,Operations (Airport Fire/EMS Response),Public Works,Houston Airport System - Bush Intercontinental Airport,1,
3607,e17,IAH PhysPlnt,D,Maintenance - Physical Plant,Public Works,Houston Airport System - Bush Intercontinental Airport,1,
1431,597,IAH Rent Car,D,Consolidated Rental Car Facility,Public Works,Houston Airport System - Bush Intercontinental Airport,1,
1409,581,IAH SecDrill,D,Security (emergency drill),Security,Houston Airport System - Bush Intercontinental Airport,1,
1421,58d,IAH Security,D,Security,Security,Houston Airport System - Bush Intercontinental Airport,1,
1437,59d,IAH Supply,D,Supply Service,Public Works,Houston Airport System - Bush Intercontinental Airport,1,
3603,e13,IAH Surveyor,D,Surveyors ,Public Works,Houston Airport System - Bush Intercontinental Airport,1,
1405,57d,IAH Systems,D,Maintenance - Systems,Public Works,Houston Airport System - Bush Intercontinental Airport,1,
1429,595,IAH Tech Sys,D,Maintenance - Technical Systems,Public Works,Houston Airport System - Bush Intercontinental Airport,1,
1337,539,IAH TermLink,D,TerminaLink Trains Maintenance (Bombardier Transportation),Public Works,Houston Airport System - Bush Intercontinental Airport,1,
3463,d87,IMAS Ind FG1,D,Industrial Mutual Aid System (IMAS) Industrial Fireground 1,Fire-Talk,Galveston County,1,
3465,d89,IMAS Ind FG2,D,Industrial Mutual Aid System (IMAS) Industrial Fireground 2,Fire-Talk,Galveston County,1,
3461,d85,IMAS MA Disp,D,Industrial Mutual Aid System (IMAS) Mutual Aid Dispatch,Interop,Galveston County,1,
1530,5fa,IowaColonyFD,D,Iowa Colony Fire,Fire-Tac,Brazoria County,1,
4075,feb,ITC FieldOps,DE,Field Operations,Public Works,Harris County - Central Technology Center,1,
2317,90d,JacintoCtyFD,D,Jacinto City Fire Dispatch,Fire Dispatch,Harris County Volunteer Fire/EMS,1,
3712,e80,JacksonHghts,D,Jackson Heights,Fire-Tac,Smith County - Other Communities,1,
3256,cb8,JamBch FD 1,T,Fire 1,Fire-Tac,Galveston County - Jamaica Beach,1,
3258,cba,JamBch FD Tac 1,T,Fire Tactical 1,Fire-Tac,Galveston County - Jamaica Beach,1,
3260,cbc,JamBch FD Tac 2,T,Fire Tactical 2,Fire-Tac,Galveston County - Jamaica Beach,1,
3252,cb4,JamBch PD 1,D,Police Ch. 1,Law Tac,Galveston County - Jamaica Beach,1,
3250,cb2,JamBch PD 2,D,Police Ch. 2,Law Tac,Galveston County - Jamaica Beach,1,
3254,cb6,JamBch PW,T,Public Works,Public Works,Galveston County - Jamaica Beach,1,
16,10,Johnson Demo,D,EF Johnson Radio Demo,Business,Miscellaneous,1,
1532,5fc,JonesCrk FD,D,Jones Creek Fire,Fire-Tac,Brazoria County,1,
1561,619,JonesCrk PD,D,Jones Creek Police,Law Dispatch,Brazoria County,1,
3330,d02,Kemah EOC,D,Emergency Operations Center (EOC),Emergency Ops,Galveston County - Kemah,1,
3355,d1b,Kemah FD 1 Disp,D,Fire 1 Dispatch,Fire Dispatch,Galveston County - Kemah,1,
3357,d1d,Kemah FD Tac 1,D,Fire Tactical 1,Fire-Tac,Galveston County - Kemah,1,
3359,d1f,Kemah FD Tac 2,D,Fire Tactical 2,Fire-Tac,Galveston County - Kemah,1,
3349,d15,Kemah PD 2,D,Police 2,Law Tac,Galveston County - Kemah,1,
3326,cfe,Kemah PD Tac,D,Police Tactical,Law Tac,Galveston County - Kemah,1,
3351,d17,Kemah Police,D,Police Dispatch,Law Dispatch,Galveston County - Kemah,1,
3328,d00,Kemah PW 1,D,Public Works 1,Public Works,Galveston County - Kemah,1,
225,0E+00,Kendleton PD,D,Kendleton Police,Law Dispatch,Fort Bend County - Other Communities,1,
20086,4E+76,Kilgore FD Disp,D,Fire Dispatch,Fire Dispatch,Gregg County - Kilgore,1,
20087,4E+77,Kilgore FD Train,D,Fire Training,Fire-Talk,Gregg County - Kilgore,1,
20088,4E+78,Kilgore Ops 1,D,Operations 1,Public Works,Gregg County - Kilgore,1,
20089,4E+79,Kilgore Ops 2,D,Operations 2,Public Works,Gregg County - Kilgore,1,
20084,4E+74,Kilgore PD 2,D,Police 2,Law Tac,Gregg County - Kilgore,1,
20085,4E+75,Kilgore PD Tac,D,Police Tactical,Law Tac,Gregg County - Kilgore,1,
20090,4e7a,Kilgore Rescue,D,Rescue,EMS-Tac,Gregg County - Kilgore,1,
877,36d,Klein ISD PD,T,Klein Independent School District Police,Law Dispatch,Harris County - Schools,1,
1293,50d,KleinISDPDSu,T,Klein Independent School District Police Supervisor,Law Talk,Harris County - Schools,1,
1150,47e,KleinISDPDT1,D,Klein Independent School District Police Tactical 1,Law Tac,Harris County - Schools,1,
1152,480,KleinISDPDT2,D,Klein Independent School District Police Tactical 2,Law Tac,Harris County - Schools,1,
3567,def,La Marque City,T,City,Public Works,Galveston County - La Marque,1,
3369,d29,La Marque Fire 1,D,Fire 1,Fire Dispatch,Galveston County - La Marque,1,
3373,d2d,La Marque Fire 2,D,Fire 2,Fire-Tac,Galveston County - La Marque,1,
3134,c3e,La Marque Roads,D,Roads,Public Works,Galveston County - La Marque,1,
2410,96a,Lakeview PD,D,Lakeview Police (includes El Lago and Taylor Lake Village),Law Tac,Harris County - Other Communities,1,
2411,96b,Lakeview PD Tac,D,Lakeview Police Tactical,Law Tac,Harris County - Other Communities,1,
3138,c42,LaMarq Announce,T,Announcement,Public Works,Galveston County - La Marque,1,
3367,d27,LaMarqPD Adm,TE,Police Administration,Law Talk,Galveston County - La Marque,1,
3365,d25,LaMarqPD CID,TE,Police CID,Law Tac,Galveston County - La Marque,1,
3363,d23,LaMarqPDPat1,TE,Police Patrol 1,Law Tac,Galveston County - La Marque,1,
3128,c38,LaMarqueCityHall,D,City Hall,Public Works,Galveston County - La Marque,1,
3361,d21,LaMarquePD 1,D,Police Dispatch 1,Law Dispatch,Galveston County - La Marque,1,
3136,c40,LaMarquePD 2,T,Police Ch. 2,Law Tac,Galveston County - La Marque,1,
3262,cbe,LaMarquePW 1,D,Public Works 1,Public Works,Galveston County - La Marque,1,
3264,cc0,LaMarquePW 2,D,Public Works 2,Public Works,Galveston County - La Marque,1,
43016,a808,LaPo PD CID,TE,Police CID,Law Tac,Harris County - La Porte,1,
43017,a809,LaPo PD SWAT,TE,Police SWAT,Law Tac,Harris County - La Porte,1,
43012,a804,LaPoPD Supvr,TE,Police Supervisor,Law Talk,Harris County - La Porte,1,
43013,a805,LaPoPD Tac 1,TE,Police Tactical 1,Law Tac,Harris County - La Porte,1,
43010,a802,LaPorte PD 1,T,Police 1,Law Dispatch,Harris County - La Porte,1,
43011,a803,LaPorte PD 2,T,Police 2,Law Tac,Harris County - La Porte,1,
2111,83f,LC AnmlCtrl1,D,Animal Control 1,Public Works,Galveston County - League City,1,
2601,a29,LC BldgInsp1,D,Building Inspectors 1,Public Works,Galveston County - League City,1,
2627,a43,LC EMO 1,D,Emergency Management Operations 1,Emergency Ops,Galveston County - League City,1,
2629,a45,LC EMO 2,D,Emergency Management Operations 2,Emergency Ops,Galveston County - League City,1,
2175,87f,LC EMS Tac,T,EMS Tactical,EMS-Tac,Galveston County - League City,1,
2605,a2d,LC Engineer1,D,Engineering 1,Public Works,Galveston County - League City,1,
2149,865,LC Fire Marshal,TE,Fire Marshal,Fire-Tac,Galveston County - League City,1,
2153,869,LC Fire Tac 1,T,Fire Tactical 1,Fire-Tac,Galveston County - League City,1,
2155,86b,LC Fire Tac 2,T,Fire Tactical 2,Fire-Tac,Galveston County - League City,1,
2157,86d,LC Fire Tac 3,TE,Fire Tactical 3,Fire-Tac,Galveston County - League City,1,
2159,86f,LC Fire Tac 4,TE,Fire Tactical 4,Fire-Tac,Galveston County - League City,1,
2147,863,LC Fire/EMS Disp,T,Fire/EMS Dispatch,Fire Dispatch,Galveston County - League City,1,
2609,a31,LC ParksRec1,D,Parks and Recreation 1,Public Works,Galveston County - League City,1,
2637,a4d,LC PW Disp,D,Public Works Dispatch,Public Works,Galveston County - League City,1,
2613,a35,LC Street 1,D,Street Department 1,Public Works,Galveston County - League City,1,
2615,a37,LC Traffic,D,Traffic,Public Works,Galveston County - League City,1,
2185,889,LC Wtr Ln 1,D,Water Line Repair 1,Public Works,Galveston County - League City,1,
2187,88b,LC Wtr Ln 2,D,Water Line Repair 2,Public Works,Galveston County - League City,1,
2193,891,LC WtrWrks 1,D,Water Works 1,Public Works,Galveston County - League City,1,
2117,845,LCPD BldgEnt,D,Police Building Entry,Law Tac,Galveston County - League City,1,
2119,847,LCPD CART,D,Police Combined Agency Response Team (CART; joint SWAT with Pearland and Alvin),Law Tac,Galveston County - League City,1,
2123,84b,LCPD CID 1,D,Police CID 1,Law Tac,Galveston County - League City,1,
2635,a4b,LCPD CID 2,D,Police CID 2,Law Tac,Galveston County - League City,1,
2131,853,LCPD Patrol1,D,Police Patrol 1,Law Dispatch,Galveston County - League City,1,
2133,855,LCPD Patrol2,D,Police Patrol 2,Law Tac,Galveston County - League City,1,
2195,893,LCPD Patrol3,D,Police Patrol 3,Law Tac,Galveston County - League City,1,
2199,897,LCPD Patrol4,D,Police Patrol 4,Law Tac,Galveston County - League City,1,
2135,857,LCPD SpEvnt,D,Police Special Events,Law Tac,Galveston County - League City,1,
866,362,LeeColl PD 1,D,Lee College Police 1,Law Dispatch,College and University,1,
868,364,LeeColl PD 2,D,Lee College Police 2,Law Tac,College and University,1,
76,04c,LibCo Courthouse,D,Courthouse,Law Tac,Liberty County,1,
359,167,LibCo EMS 1,D,EMS 1,EMS-Tac,Liberty County,1,
360,168,LibCo EMS 2,D,EMS 2,EMS-Tac,Liberty County,1,
361,169,LibCo EMS 3,D,EMS 3,EMS-Tac,Liberty County,1,
362,16a,LibCo EMS 4,D,EMS 4,EMS-Tac,Liberty County,1,
356,164,LibCo Fire 1,D,Fire 1,Fire Dispatch,Liberty County,1,
357,165,LibCo Fire 2,D,Fire 2,Fire-Tac,Liberty County,1,
358,166,LibCo Fire 3,D,Fire 3,Fire-Tac,Liberty County,1,
2287,8ef,LibCo Sh 2,D,Sheriff 2,Law Tac,Liberty County,1,
2289,8f1,LibCo Sh Event,DE,Sheriff Event,Law Tac,Liberty County,1,
2285,8ed,LibCo Sh Primary,D,Sheriff Primary,Law Dispatch,Liberty County,1,
2286,8ee,LibCo Sh Tac 1,DE,Sheriff Tactical 1,Law Tac,Liberty County,1,
2288,8f0,LibCo Sh Tac 2,DE,Sheriff Tactical 2,Law Tac,Liberty County,1,
2290,8f2,LibCo Sh TF,D,Sheriff Task Force,Law Tac,Liberty County,1,
1469,5bd,LibCoConPct1,D,Constable Precinct 1,Law Tac,Liberty County,1,
2291,8f3,LibCoConstab,D,Constable,Law Dispatch,Liberty County,1,
2667,a6b,Liberty Co EM,D,Emergency Management,Emergency Ops,Liberty County,1,
42,02a,Liberty EOC,D,Emergency Operations Center,Emergency Ops,Liberty County - Liberty,1,
1353,549,Liberty Fire,D,Fire,Fire Dispatch,Liberty County - Liberty,1,
46,02e,Liberty Hosp,D,Liberty Hospital,Hospital,Liberty County - Liberty,1,
1351,547,Liberty PD,D,Police Primary,Law Dispatch,Liberty County - Liberty,1,
1355,54b,Liberty PW,D,Public Works,Public Works,Liberty County - Liberty,1,
1359,54f,LibertyCtywd,D,Citywide,Interop,Liberty County - Liberty,1,
1357,54d,LibertyPDSup,D,Police Supervisor,Law Talk,Liberty County - Liberty,1,
13,00d,LifeFlt Ctrl,D,Hermann Life Flight Control,EMS-Tac,Air Medical,1,
1369,559,LifeFlt Disp,D,Hermann Life Flight Dispatch,EMS Dispatch,Air Medical,1,
180,0b4,Lindale ISD PD,D,Lindale Independent School District Police,Law Dispatch,Smith County - Schools,1,
3757,ead,Lindale PD,D,Lindale Police,Law Tac,Smith County - Other Communities,1,
3758,eae,Lindale PD 2,D,Lindale Police 2,Law Tac,Smith County - Other Communities,1,
3711,e7f,Lindale VFD,D,Lindale Volunteer Fire Department,Fire-Tac,Smith County - Other Communities,1,
1536,600,Liverpool FD,D,Liverpool Fire,Fire-Tac,Brazoria County,1,
1504,5E+00,Lk Jack EMS Disp,T,EMS 1 Dispatch,EMS Dispatch,Brazoria County - Lake Jackson,1,
1534,5fe,Lk Jack FD Disp,T,Fire 1 Dispatch,Fire Dispatch,Brazoria County - Lake Jackson,1,
1683,693,Lk Jack Mut Aid,T,Mutual Aid,Interop,Brazoria County - Lake Jackson,1,
1671,687,Lk Jack PD 1,T,Police 1 Dispatch,Law Dispatch,Brazoria County - Lake Jackson,1,
3616,e20,Lk Jack PD 1033,T,Police 1033,Law Tac,Brazoria County - Lake Jackson,1,
1673,689,Lk Jack PD 2,T,Police 2,Law Tac,Brazoria County - Lake Jackson,1,
1677,68d,Lk Jack PD CID,T,Police Detectives,Law Tac,Brazoria County - Lake Jackson,1,
1679,68f,Lk Jack PD Narc,T,Police Narcotics,Law Tac,Brazoria County - Lake Jackson,1,
1675,68b,Lk Jack PD Suprv,T,Police Supervisors,Law Talk,Brazoria County - Lake Jackson,1,
1685,695,Lk Jack PubWrks,T,Public Works,Public Works,Brazoria County - Lake Jackson,1,
3452,d7c,LMISD LMHS,D,La Marque ISD La Marque High School,Schools,Galveston County - Schools,1,
3450,d7a,LMISD LMMS,D,La Marque ISD La Marque Middle School,Schools,Galveston County - Schools,1,
3375,d2f,LMISD PD 1,D,La Marque ISD Police 1,Law Dispatch,Galveston County - Schools,1,
689,2b1,LoneStarCoPD,T,Lone Star College Police,Law Dispatch,College and University,1,
2600,a28,Longview CTAC1,D,Public Safety Communications CTAC 1,Public Works,Gregg County - Longview,1,
2602,a2a,Longview CTAC2,D,Public Safety Communications CTAC 2,Public Works,Gregg County - Longview,1,
2656,a60,Longview EnvHlth,D,Environmental Health,Public Works,Gregg County - Longview,1,
3725,e8d,Longview EOC,D,Emergency Operations Center,Emergency Ops,Gregg County - Longview,1,
3608,e18,Longview FD ATG,D,Fire Announcement,Fire-Tac,Gregg County - Longview,1,
2636,a4c,Longview FD FG 1,D,Fireground 1,Fire-Tac,Gregg County - Longview,1,
2638,a4e,Longview FD FG 2,D,Fireground 2,Fire-Tac,Gregg County - Longview,1,
2640,a50,Longview FD FG 3,D,Fireground 3,Fire-Tac,Gregg County - Longview,1,
2644,a54,Longview FD FG 4,D,Fireground 4,Fire-Tac,Gregg County - Longview,1,
2632,a48,Longview FD FG 5,D,Fireground 5,Fire-Tac,Gregg County - Longview,1,
2628,a44,Longview FD FG 6,D,Fireground 6,Fire-Tac,Gregg County - Longview,1,
2642,a52,Longview FD MA,D,Fire Mutual Aid,Fire-Talk,Gregg County - Longview,1,
2630,a46,Longview FD Prev,D,Fire Prevention,Fire-Talk,Gregg County - Longview,1,
2634,a4a,Longview FD Talk,D,Fire Talk,Fire-Talk,Gregg County - Longview,1,
2398,95e,Longview KPD,D,Kilgore Police Patch,Law Tac,Gregg County - Longview,1,
3606,e16,Longview PD ATG,D,Police Announcement,Law Tac,Gregg County - Longview,1,
2606,a2e,Longview PD CID,D,Police Criminal Investigations Division (CID),Law Tac,Gregg County - Longview,1,
2622,a3e,Longview PD CODE,DE,Police County Organized Drug Enforcement (CODE),Law Tac,Gregg County - Longview,1,
2604,a2c,Longview PD COP,D,Police Citizens on Patrol (COP),Law Talk,Gregg County - Longview,1,
2684,a7c,Longview PD Host,D,Police Hostage,Law Tac,Gregg County - Longview,1,
1999,7cf,Longview PD Sec1,DE,Police Secure 1,Law Tac,Gregg County - Longview,1,
2608,a30,Longview PD SIA,D,Police Special Investigations and Fugitive Apprehension,Law Tac,Gregg County - Longview,1,
2680,a78,Longview PD SWAT,DE,Police SWAT,Law Tac,Gregg County - Longview,1,
2618,a3a,Longview PD Tac1,D,Police Tactical 1,Law Tac,Gregg County - Longview,1,
2620,a3c,Longview PD Tac2,D,Police Tactical 2,Law Tac,Gregg County - Longview,1,
2616,a38,Longview PD Talk,D,Police Talk,Law Talk,Gregg County - Longview,1,
3602,e12,Longview PD Traf,D,Police Traffic,Law Tac,Gregg County - Longview,1,
2400,960,Longview PD UCSO,D,Police patch to Upshur County Sheriff 154.89/155.79 MHz,Law Talk,Gregg County - Longview,1,
2399,95f,Longview PD WOPD,D,Police Patch to White Oak Police,Law Talk,Gregg County - Longview,1,
3604,e14,Longview PSC Trn,D,Public Safety Communications Training,Public Works,Gregg County - Longview,1,
3610,e1a,Longview PW ATG,D,Public Works Announcement,Public Works,Gregg County - Longview,1,
2652,a5c,Longview STD Ops,D,Street/Traffic/Drainage Special Operations,Public Works,Gregg County - Longview,1,
2624,a40,LongviewFD Disp1,D,Fire Dispatch 1,Fire Dispatch,Gregg County - Longview,1,
2626,a42,LongviewFD Disp2,D,Fire Dispatch 2,Fire-Tac,Gregg County - Longview,1,
2612,a34,LongviewPD Disp1,D,Police Dispatch 1,Law Dispatch,Gregg County - Longview,1,
2614,a36,LongviewPD Disp2,DE,Police Dispatch 2 - Records and Information,Law Tac,Gregg County - Longview,1,
